"PID","PE","Relationship_Type","Relationship","Orientation","Emotion","Valence","Type","Frequency","Connection"
228,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,1
228,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,-1
228,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,-1
228,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
228,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
228,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",1,NA
228,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
228,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,1
228,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,1
228,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
228,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
228,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",4,1
228,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,1
228,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,NA
228,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA
228,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,0
228,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",2,0
228,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
228,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
228,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,1
228,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,1
229,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,-2
229,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,-2
229,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1
229,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1
229,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA
229,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA
229,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",3,2
229,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",2,2
229,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,NA
229,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",0,NA
229,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,2
229,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,2
229,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,1
229,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,1
229,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",3,2
229,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",2,2
229,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",1,NA
229,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
229,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",3,0
229,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",1,0
229,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
229,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
229,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",1,1
229,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",2,1
229,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",2,-2
229,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,-2
229,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,0
229,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,0
229,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
229,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
229,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",1,1
229,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",3,1
230,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",2,NA
230,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
230,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1
230,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",1,1
230,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,-1
230,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,-1
230,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",2,1
230,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",2,1
230,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",3,NA
230,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",0,NA
230,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",1,0
230,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",1,0
230,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,-1
230,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,-1
230,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",2,0
230,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",2,0
230,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",2,NA
230,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
230,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,0
230,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",1,0
230,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
230,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
230,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",1,-1
230,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,-1
230,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,NA
230,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA
230,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,0
230,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,0
230,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,NA
230,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
230,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,0
230,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",1,0
231,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",0,NA
231,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
231,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1
231,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",1,1
231,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA
231,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA
231,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",3,1
231,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",2,1
231,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,NA
231,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",0,NA
231,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,1
231,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,1
231,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,1
231,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,1
231,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",3,1
231,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,1
231,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA
231,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
231,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",1,0
231,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",1,0
231,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
231,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
231,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",3,0
231,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,0
231,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,NA
231,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA
231,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",0,0
231,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,0
231,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
231,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
231,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,0
231,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,0
232,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",2,-1
232,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",3,-1
232,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",3,1
232,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",4,1
232,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",2,-1
232,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,-1
232,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",3,2
232,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",4,2
232,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",3,1
232,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",3,1
232,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",3,2
232,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",4,2
232,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,0
232,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,0
232,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",3,2
232,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
232,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,-2
232,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",3,-2
232,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,0
232,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",1,0
232,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",2,-1
232,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",3,-1
232,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,2
232,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",2,2
232,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",3,0
232,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",3,0
232,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",0,-2
232,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,-2
232,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",3,0
232,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",2,0
232,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",4,0
232,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",4,0
233,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,NA
233,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
233,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",1,NA
233,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",0,NA
233,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA
233,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA
233,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",3,2
233,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",2,2
233,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",2,NA
233,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",0,NA
233,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",0,NA
233,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",0,NA
233,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",0,NA
233,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",0,NA
233,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",3,1
233,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",3,1
233,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",1,NA
233,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
233,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",0,NA
233,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",0,NA
233,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
233,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
233,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",4,1
233,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",4,1
233,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",0,NA
233,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA
233,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",0,NA
233,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",0,NA
233,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
233,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
233,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",3,0
233,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",3,0
234,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,1
234,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,1
234,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1
234,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1
234,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA
234,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA
234,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",4,2
234,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",3,2
234,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,1
234,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,1
234,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",4,2
234,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",4,2
234,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,1
234,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,1
234,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
234,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
234,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",1,0
234,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",1,0
234,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,1
234,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,1
234,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
234,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
234,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,0
234,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",2,0
234,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,-2
234,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,-2
234,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",1,0
234,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,0
234,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
234,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
234,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,0
234,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,0
235,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",4,2
235,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,2
235,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",4,2
235,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",4,2
235,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",2,1
235,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",2,1
235,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",4,2
235,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",4,2
235,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,2
235,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,2
235,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",4,2
235,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",4,2
235,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,1
235,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,1
235,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,1
235,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,1
235,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",2,0
235,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",2,0
235,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,1
235,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,1
235,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",2,0
235,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",2,0
235,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,0
235,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",2,0
235,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",3,0
235,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",3,0
235,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,0
235,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",2,0
235,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",2,0
235,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",2,0
235,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,0
235,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,0
236,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,-1
236,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",2,-1
236,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1
236,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1
236,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,0
236,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,0
236,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",4,2
236,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",4,2
236,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",3,-1
236,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",3,-1
236,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,2
236,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",3,2
236,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,-2
236,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,-2
236,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",3,2
236,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
236,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",3,1
236,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",3,1
236,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",3,1
236,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",3,1
236,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",1,-1
236,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",1,-1
236,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",3,1
236,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,1
236,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",0,NA
236,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA
236,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",3,1
236,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",3,1
236,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",2,NA
236,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
236,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",3,1
236,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,1
237,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,NA
237,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
237,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,0
237,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",1,0
237,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA
237,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA
237,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",4,2
237,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",2,2
237,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,0
237,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,0
237,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",4,1
237,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",4,1
237,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",0,NA
237,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",0,NA
237,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
237,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",3,2
237,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA
237,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
237,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,0
237,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",1,0
237,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
237,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
237,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",3,0
237,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",2,0
237,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,NA
237,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA
237,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",1,NA
237,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",0,NA
237,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
237,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
237,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,1
237,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",4,1
238,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,1
238,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,1
238,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",3,1
238,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",3,1
238,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA
238,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA
238,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",4,2
238,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",4,2
238,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",0,NA
238,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",0,NA
238,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",4,2
238,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",4,2
238,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",0,NA
238,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",0,NA
238,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
238,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
238,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",2,NA
238,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
238,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,NA
238,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",0,NA
238,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",1,NA
238,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
238,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",4,2
238,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",2,2
238,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,-1
238,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,-1
238,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,1
238,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",2,1
238,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,-1
238,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",1,-1
238,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",3,1
