"PID","PE","Relationship_Type","Relationship","Orientation","Emotion","Valence","Type","Frequency","Connection"
335,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",0,NA
335,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,1
335,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",1,1
335,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,1
335,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,1
336,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",0,NA
336,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
336,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",3,1
336,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",3,1
336,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA
336,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA
336,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",3,1
336,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",3,1
336,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,0
336,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,0
336,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",3,1
336,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",3,1
336,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",0,NA
336,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",0,NA
336,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",3,1
336,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",3,1
336,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA
336,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
336,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",3,1
336,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",3,1
336,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
336,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
336,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",3,1
336,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,1
336,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,0
336,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,0
336,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",3,1
336,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",3,1
336,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
336,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
336,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",3,1
336,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",3,1
337,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,-1
337,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,-1
337,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",3,1
337,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",3,1
337,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,-1
337,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,-1
337,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",4,2
337,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",4,2
337,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",2,1
337,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",2,1
337,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",3,1
337,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",3,1
337,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,-1
337,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,-1
337,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
337,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
337,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA
337,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
337,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",3,0
337,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,0
337,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",2,0
337,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",1,0
337,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",3,1
337,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,1
337,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,-1
337,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,-1
337,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",0,-2
337,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,-2
337,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,-2
337,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",1,-2
337,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,1
337,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,1
338,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",0,NA
338,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
338,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",1,0
338,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",1,0
338,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,-1
338,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,-1
338,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",2,1
338,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",2,1
338,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,-1
338,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",2,-1
338,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",4,1
338,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",4,1
338,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",3,-1
338,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",3,-1
338,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",3,2
338,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
338,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",1,-1
338,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",1,-1
338,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",1,0
338,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",3,0
338,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
338,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
338,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,1
338,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",1,1
338,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,-1
338,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,-1
338,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",1,1
338,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",2,1
338,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
338,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
338,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",1,1
338,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",1,1
339,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,NA
339,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
339,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1
339,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1
339,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA
339,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA
339,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",2,1
339,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",3,1
339,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",2,0
339,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,0
339,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",3,0
339,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,0
339,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",3,-1
339,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",2,-1
339,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",2,0
339,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",3,0
339,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",2,0
339,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",1,0
339,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",3,0
339,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",3,0
339,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",2,-1
339,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",2,-1
339,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,1
339,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",2,1
339,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,-1
339,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,-1
339,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,0
339,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",2,0
339,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
339,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
339,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",1,1
339,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",1,1
340,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",0,NA
340,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
340,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",3,0
340,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",3,0
340,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA
340,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA
340,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",4,1
340,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",3,1
340,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",4,-2
340,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",4,-2
340,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",4,-2
340,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",4,-2
340,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",0,NA
340,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",0,NA
340,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",2,0
340,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",2,0
340,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA
340,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
340,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",4,0
340,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",4,0
340,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
340,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
340,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",4,0
340,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,0
340,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",0,NA
340,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA
340,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",3,0
340,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",3,0
340,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
340,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
340,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,0
340,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,0
341,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",0,NA
341,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
341,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,2
341,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,2
341,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA
341,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA
341,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",4,2
341,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",4,2
341,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,0
341,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,0
341,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,2
341,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",3,2
341,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,1
341,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,1
341,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
341,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
341,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA
341,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
341,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,1
341,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,1
341,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
341,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
341,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",4,2
341,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",4,2
341,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,0
341,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,0
341,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",1,0
341,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,0
341,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
341,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
341,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,0
341,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,0
342,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,1
342,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,1
342,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",1,1
342,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",1,1
342,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA
342,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA
342,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",3,1
342,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",3,1
342,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",0,NA
342,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",0,NA
342,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",3,1
342,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",3,1
342,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,1
342,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",2,1
342,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,1
342,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,1
342,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA
342,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
342,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",1,1
342,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",1,1
342,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
342,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
342,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",1,0
342,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",1,0
342,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,-1
342,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,-1
342,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",3,1
342,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",3,1
342,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
342,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
342,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",3,1
342,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",3,1
343,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,-1
343,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,-1
343,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",4,1
343,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",4,1
343,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,1
343,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,1
343,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",4,2
343,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",4,2
343,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",2,2
343,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",2,2
343,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",4,2
343,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",4,2
343,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",0,NA
343,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",0,NA
343,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
343,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
343,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",1,-1
343,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",1,-1
343,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",4,1
343,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",4,1
343,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",1,0
343,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",1,0
343,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",4,1
343,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",4,1
343,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,-2
343,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,-2
343,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",3,1
343,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",3,1
343,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,1
343,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",1,1
343,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,1
343,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,1
344,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,-1
344,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,-1
344,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1
344,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1
344,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,1
344,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,1
344,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",2,2
344,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",3,2
344,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,-1
344,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,-1
344,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,2
344,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,2
344,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,2
344,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,2
344,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
344,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
344,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",1,NA
344,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
344,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,1
344,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,1
344,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
344,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
344,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,1
344,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,1
344,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,-2
344,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,-2
344,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,0
344,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",3,0
344,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
344,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
344,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,1
344,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",3,1
345,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,1
345,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,1
345,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1
345,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1
345,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,1
345,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,1
345,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",3,2
345,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",3,2
345,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",3,-1
345,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",3,-1
345,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",3,1
345,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",4,1
345,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",3,2
345,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",3,2
345,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",3,2
345,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",2,2
345,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,1
345,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",2,1
345,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,0
345,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",3,0
345,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",1,2
345,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",1,2
345,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",3,1
345,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,1
345,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,-2
345,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,-2
345,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,0
345,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",2,0
345,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,1
345,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",1,1
345,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,0
345,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,0
346,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",0,NA
346,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
346,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",0,NA
346,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",0,NA
346,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA
346,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA
346,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",0,NA
346,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",0,NA
346,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",2,-1
346,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",2,-1
346,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",3,0
346,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",4,0
346,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",0,NA
346,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",0,NA
346,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",2,1
346,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",2,1
